#class tools::wcsv::ntuple
#title Neutron Wall Hits
#separator 44
#vector_separator 59
#column double Energy_MeV
#column double Angle_deg
#column double X_mm
#column double Y_mm
#column double Z_mm
#column int EventID
0.315554,57.9608,83.8089,-5.45078,-17.5917,10395
1.21953,62.5915,71.9985,21.1763,-5.46809,10408
14.1,32.5412,-61.6433,41.68,-1.83643,10800
14.0875,65.2222,-69.0847,-44.0121,-15.5442,10804
14.1,6.39934,65.906,-32.2789,-4.037,10850
14.0915,40.4382,-43.4266,-61.5235,-1.1213,10855
14.1,79.2314,-33.8136,64.7841,-0.67823,10856
1.38879,76.4158,-55.11,-52.1068,-11.8091,10880
0.251703,61.2744,-63.5119,36.6827,-1.34355,10886
14.1,49.8156,-73.8419,-8.08956,-7.30149,10889
14.0373,75.9976,64.8817,47.9086,16.031,10913
14.1,15.8955,46.979,57.8026,5.00502,10919
0.0673233,68.6851,87.1204,-17.5775,20.3532,10919
14.0981,46.3863,74.2534,35.5263,14.834,10957
1.08997,39.315,-13.8726,-75.9497,-14.3162,10970
14.1,50.2164,69.3067,-31.6154,-12.2582,10974
0.254552,67.1413,76.8017,-26.4138,16.9757,11018
14.1,63.1679,21.1005,-81.5566,-17.922,11047
0.664922,57.5035,6.33645,-81.7735,15.2771,11056
14.1,69.4972,-10.3789,-72.3608,-1.10335,12350
1.06216,18.1038,30.7157,-66.9348,-4.86782,12354
0.447296,75.7251,25.7765,73.9632,-11.6213,12354
0.308324,28.3487,-7.65447,-74.43,8.89663,12412
1.57324,86.7307,-57.9038,52.7637,-8.44129,12430
0.252162,74.3917,-79.2422,19.9968,15.1292,12434
14.0952,44.9477,-14.8828,82.2012,-16.1805,12449
14.1,76.4379,-18.8161,73.8586,-0.646103,12467
14.097,52.21,47.5183,67.8887,-17.7204,12507
2.15189,72.5459,49.6371,-72.6325,22.5207,12507
0.307638,40.922,50.9471,-58.1567,-5.80722,12512
14.0958,59.1987,-77.2425,8.67307,6.69435,12518
14.1,70.0698,-18.7603,-74.6557,12.6046,12528
14.1,8.22532,-71.7143,-15.5895,1.43196,12568
0.169954,28.0437,-23.5071,-71.7331,4.48692,12639
0.0784292,58.4214,52.5614,-67.9231,-19.8675,12639
0.0767559,58.7032,72.7579,36.3423,-13.4132,12639
0.0753102,71.9353,-12.1099,-84.2929,22.452,12639
0.552459,67.1114,36.1012,69.9918,8.78475,12998
0.617328,63.6617,77.6937,-10.6707,-8.12848,13043
0.713314,43.274,55.4521,58.9964,-18.9522,13046
0.383965,80.1485,71.7134,-56.803,22.6369,13054
0.422602,60.6232,81.8779,-13.0674,15.3832,13094
14.1,33.3695,7.91142,-79.2755,11.4093,13105
0.898097,53.1131,-71.3689,-28.7376,-5.36803,13121
14.1,26.6324,-17.0623,76.1324,-7.96103,13161
0.00874294,33.9742,-20.9074,-72.6162,7.84939,13178
